TESTNAME,SUBTESTNAME,SUBSUBTESTNAME,DESCRIPTION,FUNCTION,TIMEOUT,PARAM1,PARAM2,UNIT,LOW,HIGH,KEY,VAL,FAIL_COUNT
Backlight,PWM21K_Mid,Current_LEDIO2_A,measure LEDIOA2 current,backlight.dmm,10000,LED_IO2_CURRENT_A,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO3_A,measure LEDIOA3 current,backlight.dmm,10000,LED_IO3_CURRENT_A,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO4_A,measure LEDIOA4 current,backlight.dmm,10000,LED_IO4_CURRENT_A,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO5_A,measure LEDIOA5 current,backlight.dmm,10000,LED_IO5_CURRENT_A,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO6_A,measure LEDIOA6 current,backlight.dmm,10000,LED_IO6_CURRENT_A,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO1_B,measure LEDIOB1 current,backlight.dmm,10000,LED_IO1_CURRENT_B,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO2_B,measure LEDIOB2 current,backlight.dmm,10000,LED_IO2_CURRENT_B,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO3_B,measure LEDIOB3 current,backlight.dmm,10000,LED_IO3_CURRENT_B,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO4_B,measure LEDIOB4 current,backlight.dmm,10000,LED_IO4_CURRENT_B,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO5_B,measure LEDIOB5 current,backlight.dmm,10000,LED_IO5_CURRENT_B,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO6_B,measure LEDIOB6 current,backlight.dmm,10000,LED_IO6_CURRENT_B,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO1_C,measure LEDIOC1 current,backlight.dmm,10000,LED_IO1_CURRENT_C,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO2_C,measure LEDIOC2 current,backlight.dmm,10000,LED_IO2_CURRENT_C,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO3_C,measure LEDIOC3 current,backlight.dmm,10000,LED_IO3_CURRENT_C,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO4_C,measure LEDIOC4 current,backlight.dmm,10000,LED_IO4_CURRENT_C,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO5_C,measure LEDIOC5 current,backlight.dmm,10000,LED_IO5_CURRENT_C,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO6_C,measure LEDIOC6 current,backlight.dmm,10000,LED_IO6_CURRENT_C,,mA,5,5.9,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Current_LEDIO1_A_PP,measure LEDIOA1 current,backlight.dmm,10000,LED_IO1_CURRENT_A,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO2_A_PP,measure LEDIOA2 current,backlight.dmm,10000,LED_IO2_CURRENT_A,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO3_A_PP,measure LEDIOA3 current,backlight.dmm,10000,LED_IO3_CURRENT_A,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO4_A_PP,measure LEDIOA4 current,backlight.dmm,10000,LED_IO4_CURRENT_A,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO5_A_PP,measure LEDIOA5 current,backlight.dmm,10000,LED_IO5_CURRENT_A,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO6_A_PP,measure LEDIOA6 current,backlight.dmm,10000,LED_IO6_CURRENT_A,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO1_B_PP,measure LEDIOB1 current,backlight.dmm,10000,LED_IO1_CURRENT_B,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO2_B_PP,measure LEDIOB2 current,backlight.dmm,10000,LED_IO2_CURRENT_B,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO3_B_PP,measure LEDIOB3 current,backlight.dmm,10000,LED_IO3_CURRENT_B,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO4_B_PP,measure LEDIOB4 current,backlight.dmm,10000,LED_IO4_CURRENT_B,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO5_B_PP,measure LEDIOB5 current,backlight.dmm,10000,LED_IO5_CURRENT_B,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO1_C_PP,measure LEDIOC1 current,backlight.dmm,10000,LED_IO1_CURRENT_C,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO2_C_PP,measure LEDIOC2 current,backlight.dmm,10000,LED_IO2_CURRENT_C,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO3_C_PP,measure LEDIOC3 current,backlight.dmm,10000,LED_IO3_CURRENT_C,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO4_C_PP,measure LEDIOC4 current,backlight.dmm,10000,LED_IO4_CURRENT_C,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Mid,Current_LEDIO5_C_PP,measure LEDIOC5 current,backlight.dmm,10000,LED_IO5_CURRENT_C,,mA,4.3,5.2,{{station}},--PASS--NOPDCA--PP,

Backlight,PWM21K_Mid,IBATT_backlight_ON,measure battery current,backlight.dmm,10000,BATT_CURRENT_BIG,ON,mA,,,,,
Backlight,PWM21K_Mid,VCC_MAIN_backlight_ON,measure PPVCC_MAIN voltage,backlight.dmm,10000,PPVCC_MAIN,ON,mV,,,,,
Backlight,PWM21K_Mid,Backlight_boost_efficiency_PG,Athena Backlight boost efficiency=((total Backlight current of all strings x PPLED volatge)/VCC_MAIN_backlight_ONx(IBATT_backlight_ON-IBAT_backlight_OFF))*100,backlight.eff,10000,PG,,%,,,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Mid,Backlight_boost_efficiency_PP,Athena Backlight boost efficiency=((total Backlight current of all strings x PPLED volatge)/VCC_MAIN_backlight_ONx(IBATT_backlight_ON-IBAT_backlight_OFF))*100,backlight.eff,10000,PP,,%,,,{{station}},--PASS--NOPDCA--PP,





Backlight,PWM21K_Full,BACKLIGH_PWM21K_To_Full,WLED output current setting 0x1E00 is ISET_LSB 0x1E01 is ISET_MSB,dut.diags,10000,pmurw -w 0x1E00 0xFF;pmurw -w 0x1E01 0x07;wait 100,,,,,,,
Backlight,PWM21K_Full,PPLED_BACK_REG,measure PPLED_BACK_REG voltage,backlight.dmm,10000,PPLED_BACK_REG,,mV,21000,23500,,,
Backlight,PWM21K_Full,SET_LED_G_10,set the fixture Instrumentation Amplifier gain to 10,dmm.set_ad8253_gain,10000,10,bl,,,,,,
Backlight,PWM21K_Full,DELAY_200MS,delay 200ms,delay.delay,10000,200,,ms,,,,,
Backlight,PWM21K_Full,IBATT_CHECK_DEBUG@Backlight,measure Batt current,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,1285.564,2387.476,,,3
Backlight,PWM21K_Full,Current_LEDIO1_A,measure LEDIOA1 current,backlight.dmm,10000,LED_IO1_CURRENT_A,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO2_A,measure LEDIOA2 current,backlight.dmm,10000,LED_IO2_CURRENT_A,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO3_A,measure LEDIOA3 current,backlight.dmm,10000,LED_IO3_CURRENT_A,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO4_A,measure LEDIOA4 current,backlight.dmm,10000,LED_IO4_CURRENT_A,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO5_A,measure LEDIOA5 current,backlight.dmm,10000,LED_IO5_CURRENT_A,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO6_A,measure LEDIOA6 current,backlight.dmm,10000,LED_IO6_CURRENT_A,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO1_B,measure LEDIOB1 current,backlight.dmm,10000,LED_IO1_CURRENT_B,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO2_B,measure LEDIOB2 current,backlight.dmm,10000,LED_IO2_CURRENT_B,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO3_B,measure LEDIOB3 current,backlight.dmm,10000,LED_IO3_CURRENT_B,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO4_B,measure LEDIOB4 current,backlight.dmm,10000,LED_IO4_CURRENT_B,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO5_B,measure LEDIOB5 current,backlight.dmm,10000,LED_IO5_CURRENT_B,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO6_B,measure LEDIOB6 current,backlight.dmm,10000,LED_IO6_CURRENT_B,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO1_C,measure LEDIOC1 current,backlight.dmm,10000,LED_IO1_CURRENT_C,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO2_C,measure LEDIOC2 current,backlight.dmm,10000,LED_IO2_CURRENT_C,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO3_C,measure LEDIOC3 current,backlight.dmm,10000,LED_IO3_CURRENT_C,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO4_C,measure LEDIOC4 current,backlight.dmm,10000,LED_IO4_CURRENT_C,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO5_C,measure LEDIOC5 current,backlight.dmm,10000,LED_IO5_CURRENT_C,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO6_C,measure LEDIOC6 current,backlight.dmm,10000,LED_IO6_CURRENT_C,,mA,16,19,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Current_LEDIO1_A_PP,measure LEDIOA1 current,backlight.dmm,10000,LED_IO1_CURRENT_A,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO2_A_PP,measure LEDIOA2 current,backlight.dmm,10000,LED_IO2_CURRENT_A,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO3_A_PP,measure LEDIOA3 current,backlight.dmm,10000,LED_IO3_CURRENT_A,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO4_A_PP,measure LEDIOA4 current,backlight.dmm,10000,LED_IO4_CURRENT_A,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO5_A_PP,measure LEDIOA5 current,backlight.dmm,10000,LED_IO5_CURRENT_A,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO6_A_PP,measure LEDIOA6 current,backlight.dmm,10000,LED_IO6_CURRENT_A,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO1_B_PP,measure LEDIOB1 current,backlight.dmm,10000,LED_IO1_CURRENT_B,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO2_B_PP,measure LEDIOB2 current,backlight.dmm,10000,LED_IO2_CURRENT_B,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO3_B_PP,measure LEDIOB3 current,backlight.dmm,10000,LED_IO3_CURRENT_B,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO4_B_PP,measure LEDIOB4 current,backlight.dmm,10000,LED_IO4_CURRENT_B,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO5_B_PP,measure LEDIOB5 current,backlight.dmm,10000,LED_IO5_CURRENT_B,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO1_C_PP,measure LEDIOC1 current,backlight.dmm,10000,LED_IO1_CURRENT_C,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO2_C_PP,measure LEDIOC2 current,backlight.dmm,10000,LED_IO2_CURRENT_C,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO3_C_PP,measure LEDIOC3 current,backlight.dmm,10000,LED_IO3_CURRENT_C,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO4_C_PP,measure LEDIOC4 current,backlight.dmm,10000,LED_IO4_CURRENT_C,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,
Backlight,PWM21K_Full,Current_LEDIO5_C_PP,measure LEDIOC5 current,backlight.dmm,10000,LED_IO5_CURRENT_C,,mA,13.5,16.5,{{station}},--PASS--NOPDCA--PP,

Backlight,PWM21K_Full,IBATT_backlight_ON,measure battery current,backlight.dmm,10000,BATT_CURRENT_BIG,ON,mA,,,,,
Backlight,PWM21K_Full,VCC_MAIN_backlight_ON,measure PPVCC_MAIN voltage,backlight.dmm,10000,PPVCC_MAIN,ON,mV,,,,,
Backlight,PWM21K_Full,Backlight_boost_efficiency_PG,Athena Backlight boost efficiency=((total Backlight current of all strings x PPLED volatge)/VCC_MAIN_backlight_ONx(IBATT_backlight_ON-IBAT_backlight_OFF))*100,backlight.eff,10000,PG,,%,,,{{station}},--PASS--NOPDCA--PG,
Backlight,PWM21K_Full,Backlight_boost_efficiency_PP,Athena Backlight boost efficiency=((total Backlight current of all strings x PPLED volatge)/VCC_MAIN_backlight_ONx(IBATT_backlight_ON-IBAT_backlight_OFF))*100,backlight.eff,10000,PP,,%,,,{{station}},--PASS--NOPDCA--PP,




Backlight,PWM21K_Full,Turn_Off_Backligh_LED_1,turn off backlight,dut.diags_parse_2,10000,bl -o,,,,,,,
Backlight,PWM21K_Full,Reset_BACKLIGH_Test_Mode,reset backlight test mode,dut.diags,10000,pmurw -w 0xA000 0x00,,,,,,,
Backlight,PWM21K_Full,BATT_Power_4V3,PPVBATT setting back to 4.3V,powerboard.setbattvolt,10000,4.3,,,,,,,


Sensor,Flicker_Test,Enable_ADAMS,enable rear camera pmu ADAMS,hawkingtest.diags,10000,camisp --find;reg select cpmu;reg write 0x1203 0x01,,,,,,,
Sensor,Flicker_Test,DELAY_1000MS,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
Sensor,Flicker_Test,PP1V8_EXT_SW1,,dmm.dmm,10000,PP1V8_EXT_SW1,,mV,1765,1827.5,,,
Sensor,Flicker_Test,PP3V3_PENROSE,,dmm.dmm,10000,PP3V3_PENROSE,,mV,3267,3333,,,
Sensor,Flicker_Test,Penrose_PWM_On_2,turn on 850nm LED @ 500Hz 50% channel 4,fixture.sendcmd,10000,pwm output enable(channel4*500*50),,,,,,,
Sensor,Flicker_Test,Penrose_Init_2,penrose initial,hawkingtest.hawkingreset,30000,,,,,,,,
Sensor,Flicker_Test,Penrose_DEVID_A2E,read Penrose_DEVID_A2E,dut.get_devid,10000,,,,,,,,
Sensor,Flicker_Test,Penrose_AREVID,read Penrose_AREVID,dut.penrose_vid,10000,high,,,,,,,
Sensor,Flicker_Test,Penrose_MTLEVID,read Penrose_MTLEVID,dut.penrose_vid,10000,low,,,,,,,
Sensor,Flicker_Test,Penrose_FFT_Analysis_2,sent dut cmd to do the VOUT2 signal FFT,hawkingtest.diags,10000,processaudio -p fft -o "--minHz 10 --maxHz 1000 --peakBinWidth 4 --numTones 5 --windowNorm true --sortOrder 1" -i record0,,,,,,,
Sensor,Flicker_Test,Penrose_IR_VOUT1_Frequency,get the penrose VOUT2 channel 0 frequency,hawkingtest.parse,10000,Penrose_Frequency_VOUT2_CH0_Tone1,,Hz,496.1,503.9,,,
Sensor,Flicker_Test,Penrose_IR_VOUT1_Peak_Magnitude,get the penrose VOUT2 channel 0 peak magnitude,hawkingtest.parse,10000,Penrose_Peak_Magnitude_VOUT2_CH0_Tone1,,FS,0.2,1.5,,,
Sensor,Flicker_Test,Penrose_IR_VOUT2_Frequency,get the penrose VOUT2 channel 0 frequency,hawkingtest.parse,10000,Penrose_Frequency_VOUT2_CH1_Tone1,,Hz,496.1,503.9,,,
Sensor,Flicker_Test,Penrose_IR_VOUT2_Peak_Magnitude,get the penrose VOUT2 channel 0 peak magnitude,hawkingtest.parse,10000,Penrose_Peak_Magnitude_VOUT2_CH1_Tone1,,FS,0.2,1.5,,,
Sensor,Flicker_Test,IBATT_CHECK_DEBUG@Flicker_Sensor_Test,measure Batt current,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,157.7023,292.8757,,,3
Sensor,Flicker_Test,Penrose_PWM_Off_CHN4,turn off channel 4 strobe,fixture.sendcmd,10000,pwm output disable(channel4),ACK,,,,,,
Sensor,Flicker_Test,Disable_ADAMS,disable Camera pmu Adams,hawkingtest.diags,20000,camisp --find;reg select cpmu;reg write 0x1203 0x00,,,,,,,
Sensor,Flicker_Test,Camisp_exit,camera ISP exit,dut.diags,50000,camisp --exit,,,,,,,
Sensor,Flicker_Test,Audio_Turnoff,enable rear camera pmu ADAMS,dut.diags,10000,audio --turnoff,,,,,,,






Audio,Dmic_Test,DIMIC_1,Xavier PDM interface connected to DMIC1,relay.relay,10000,ZYNQ_PDM,TO_DMIC1,,,,,,
Audio,Dmic_Test,DELAY_500MS_1,delay 500ms,delay.delay,10000,500,,ms,,,,,
Audio,Dmic_Test,Output_pdm,xavier PDM output 1K tone 25dbfs 2400000samplerate,fixture.sendcmd,10000,pdm enable(1000*-25*2400000),,ms,,,,,
Audio,Dmic_Test,IBATT_CHECK_DEBUG@start_dmic1,,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,63.7714,118.4326,,,3
Audio,Dmic_Test,Audio_Reset,audio reset,dut.diags,10000,audio --reset,,,,,,,
Audio,Dmic_Test,IBATT_CHECK_DEBUG@end_dmic1,,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,77,195,,,3
Audio,Dmic_Test,Clear_Buff,clearing all the audio buffs,dut.diags,10000,processaudio --freebufs all,,,,,,,
Audio,Dmic_Test,DELAY_1000MS_1,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
Audio,Dmic_Test,DIMIC0,route audio from soc-pdm0 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec0 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_1,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,DIMIC1,route audio from soc-pdm1 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec1 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_2,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,DIMIC2,route audio from soc-pdm2 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec2 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_3,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,DIMIC3,route audio from soc-pdm3 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec3 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_4,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,Record_audio_Dmic1,record xavier output 1Ktone PDM signal,dut.diags,10000,recordaudio -b socpdm -p ap-pdm --len 1000 --rate 48000 -c 4 -d 24,,,,,,,
Audio,Dmic_Test,DELAY_1000MS_2,delay 1000ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,Process_Audio_FFT_Dmic1,do the record PDM signal FFT,dut.diags,10000,"processaudio -p fft -i record0 -o ""--minHz 980 --maxHz 1020 --windowType no_window""",,,,,,,
Audio,Dmic_Test,DIMIC1_DIMIC_FREQ,DUT reading out Dmic1 freq,dut.parse,10000,DIMIC_FREQ0,,Hz,900,1100,,,
Audio,Dmic_Test,DIMIC1_DIMIC_Peak_Magnitude,DUT reading out Dmic1 peak magnitude,dut.parse,10000,DIMIC_PEAK0,,FS,0.02,0.05,,,
Audio,Dmic_Test,DIMIC2_DIMIC_FREQ,DUT reading out Dmic2 freq,dut.parse,10000,DIMIC_FREQ1,,Hz,900,1100,,,
Audio,Dmic_Test,DIMIC2_DIMIC_Peak_Magnitude,DUT reading out Dmic2 peak magnitude,dut.parse,10000,DIMIC_PEAK1,,FS,0.02,0.05,,,
Audio,Dmic_Test,DIMIC_2,Xavier PDM interface connected to DMIC2,relay.relay,10000,ZYNQ_PDM,TO_DMIC2,,,,,,
Audio,Dmic_Test,DELAY_500MS_2,delay 500ms,delay.delay,10000,500,,ms,,,,,
Audio,Dmic_Test,Output_pdm_Dmic2,xavier PDM output 1K tone 25dbfs 2400000samplerate,fixture.sendcmd,10000,pdm enable(1000*-25*2400000),,ms,,,,,
Audio,Dmic_Test,IBATT_CHECK_DEBUG@start_dmic2_3_4,,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,77,195,,,3
Audio,Dmic_Test,Audio_Reset_Dmic2,audio reset,dut.diags,10000,audio --reset,,,,,,,
Audio,Dmic_Test,IBATT_CHECK_DEBUG@end_dmic2_3_4,,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,77,195,,,3
Audio,Dmic_Test,Clear_Buff_Dmic2,clearing all the audio buffs,dut.diags,10000,processaudio --freebufs all,,,,,,,
Audio,Dmic_Test,DELAY_1000MS_3,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
Audio,Dmic_Test,Dmic2_0,route audio from soc-pdm0 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec0 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_5,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,Dmic2_1,route audio from soc-pdm1 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec1 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_6,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,DIMIC2_2,route audio from soc-pdm2 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec2 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_7,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,DIMIC2_3,route audio from soc-pdm3 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec3 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_8,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,Record_audio_Dmic2,record xavier output 1Ktone PDM signal,dut.diags,10000,recordaudio -b socpdm -p ap-pdm --len 1000 --rate 48000 -c 4 -d 24,,,,,,,
Audio,Dmic_Test,DELAY_1000MS_4,delay 1000ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,Process_Audio_FFT_Dmic2,do the record PDM signal FFT,dut.diags,10000,"processaudio -p fft -i record0 -o ""--minHz 980 --maxHz 1020 --windowType no_window""",,,,,,,
Audio,Dmic_Test,DIMIC3_ROS_FREQ,DUT reading out Dmic3 freq,dut.parse,10000,DIMIC_FREQ2,,Hz,900,1100,,,
Audio,Dmic_Test,DIMIC3_ROS_Peak_Magnitude,DUT reading out Dmic3 peak magnitude,dut.parse,10000,DIMIC_PEAK2,,FS,0.02,0.05,,,
Audio,Dmic_Test,DIMIC4_C3_FREQ,DUT reading out Dmic4_C3 freq,dut.parse,10000,DIMIC_FREQ3,,Hz,900,1100,,,
Audio,Dmic_Test,DIMIC4_C3_FREQ_Magnitude,DUT reading out Dmic4_C3 peak magnitude,dut.parse,10000,DIMIC_PEAK3,,FS,0.02,0.05,,,
Audio,Dmic_Test,DIMIC_5,Xavier PDM interface connected to DMIC4,relay.relay,10000,ZYNQ_PDM,TO_DMIC4,,,,,,
Audio,Dmic_Test,DELAY_500MS_3,delay 500ms,delay.delay,10000,500,,ms,,,,,
Audio,Dmic_Test,Output_pdm_Dmic5,xavier PDM output 1K tone 25dbfs 2400000samplerate,fixture.sendcmd,10000,pdm enable(1000*-25*2400000),,ms,,,,,
Audio,Dmic_Test,IBATT_CHECK_DEBUG@start_dmic5,,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,77,195,,,3
Audio,Dmic_Test,Audio_Reset_Dmic5,audio reset,dut.diags,10000,audio --reset,,,,,,,
Audio,Dmic_Test,IBATT_CHECK_DEBUG@end_dmic5,,dmm.dmm,10000,BATT_CURRENT_BIG,,mA,77,195,,,3
Audio,Dmic_Test,Clear_Buff_Dmic5,clearing all the audio buffs,dut.diags,10000,processaudio --freebufs all,,,,,,,
Audio,Dmic_Test,DELAY_1000MS_5,delay 1000ms,delay.delay,10000,1000,,ms,,,,,
Audio,Dmic_Test,DIMIC5_Setting,Dmic4 port setting,dut.diags,10000,audioparam -b socpdm --set --param mic-input --port ap-dec0 --val 5,,,,,,,
Audio,Dmic_Test,DELAY_50MS_13,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,DIMIC5_0,route audio from soc-pdm0 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec0 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_9,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,DIMIC5_1,route audio from soc-pdm1 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec1 -o ap-pdm -r,,,,,,,
Audio,Dmic_Test,DELAY_50MS_10,delay 50ms,delay.delay,10000,50,,ms,,,,,
Audio,Dmic_Test,DIMIC5_2,route audio from soc-pdm2 input,dut.diags,10000,routeaudio -b socpdm -i ap-dec2 -o ap-pdm -r,,,,,,,
